consecutivo,ola,zona_archivo,zona,region,t_hogar,t_personas,es_split,lat_decimal,lon_decimal,coord_valida_ola,hogar,llave,zona_2010,RegionLb,hogar_n16,llave_n16,zona_2016,region_2016,cambio_residencia_ola
171710,2016,urbano,,,1,4,0,,,,,17171001,Urbano,Oriental,1,1717100101,Urbano,2. Oriental,
171711,2016,urbano,,,1,3,0,,,,,,Urbano,Oriental,1,1717110101,Urbano,2. Oriental,
171712,2016,urbano,,,1,5,0,,,,,17171201,Urbano,Oriental,1,1717120101,Urbano,2. Oriental,
173001,2016,urbano,,,1,6,0,,,,,17300101,Urbano,Bogot???,1,1730010101,Urbano,5. Bogot???,
173003,2016,urbano,,,1,1,0,,,,,17300301,Urbano,Bogot???,1,1730030101,Urbano,5. Bogot???,
173003,2016,urbano,,,1,4,1,,,,,17300304,Urbano,Bogot???,4,1730030404,Urbano,5. Bogot???,
173003,2016,urbano,,,1,2,1,,,,,17300304,Urbano,Bogot???,6,1730030406,Urbano,5. Bogot???,
173006,2016,urbano,,,1,3,0,,,,,17300601,Urbano,Bogot???,1,1730060101,Urbano,5. Bogot???,
173007,2016,urbano,,,1,5,0,,,,,17300701,Urbano,Bogot???,1,1730070101,Urbano,5. Bogot???,
173009,2016,urbano,,,1,3,0,,,,,17300901,Urbano,Bogot???,1,1730090101,Urbano,5. Bogot???,
173013,2016,urbano,,,1,4,0,,,,,17301301,Urbano,Bogot???,1,1730130101,Urbano,5. Bogot???,
173014,2016,urbano,,,1,5,0,,,,,17301401,Urbano,Bogot???,1,1730140101,Urbano,5. Bogot???,
173017,2016,urbano,,,1,2,0,,,,,,Urbano,Bogot???,1,1730170101,Urbano,5. Bogot???,
173022,2016,urbano,,,1,4,0,,,,,17302201,Urbano,Bogot???,1,1730220101,Urbano,5. Bogot???,
173030,2016,urbano,,,1,3,0,,,,,17303001,Urbano,Bogot???,1,1730300101,Urbano,5. Bogot???,
173031,2016,urbano,,,1,3,0,,,,,17303101,Urbano,Bogot???,1,1730310101,Urbano,5. Bogot???,
173101,2016,urbano,,,1,4,0,,,,,,Urbano,Central,1,1731010101,Urbano,3. Central,
173105,2016,urbano,,,1,3,1,,,,,17310501,Urbano,Central,5,1731050105,Urbano,3. Central,
173106,2016,urbano,,,1,2,0,,,,,17310601,Urbano,Central,1,1731060101,Urbano,3. Central,
173106,2016,urbano,,,1,3,1,,,,,17310605,Urbano,Central,5,1731060505,Urbano,3. Central,
173109,2016,urbano,,,1,3,0,,,,,17310901,Urbano,Central,1,1731090101,Urbano,3. Central,
173110,2016,urbano,,,1,3,0,,,,,17311001,Urbano,Central,1,1731100101,Urbano,3. Central,
173115,2016,urbano,,,1,2,0,,,,,17311501,Urbano,Central,1,1731150101,Urbano,3. Central,
173116,2016,urbano,,,1,2,0,,,,,17311601,Urbano,Central,1,1731160101,Urbano,3. Central,
173117,2016,urbano,,,1,3,1,,,,,17311701,Urbano,Central,2,1731170102,Urbano,3. Central,
173119,2016,urbano,,,1,4,1,,,,,17311906,Urbano,Central,6,1731190606,Urbano,3. Central,
173120,2016,urbano,,,1,3,0,,,,,17312001,Urbano,Central,1,1731200101,Urbano,,
173121,2016,urbano,,,1,1,0,,,,,17312101,Urbano,Central,1,1731210101,Urbano,3. Central,
173122,2016,urbano,,,1,3,0,,,,,17312201,Urbano,Central,1,1731220101,Urbano,3. Central,
173128,2016,urbano,,,1,4,0,,,,,,Urbano,Central,1,1731280101,Urbano,3. Central,
173129,2016,urbano,,,1,4,0,,,,,17312901,Urbano,Central,1,1731290101,Urbano,3. Central,
173130,2016,urbano,,,1,3,0,,,,,17313001,Urbano,Central,1,1731300101,Urbano,3. Central,
173134,2016,urbano,,,1,3,0,,,,,,Urbano,Central,1,1731340101,Urbano,3. Central,
173139,2016,urbano,,,1,4,0,,,,,17313901,Urbano,Central,1,1731390101,Urbano,3. Central,
173141,2016,urbano,,,1,4,0,,,,,17314101,Urbano,Central,1,1731410101,Urbano,3. Central,
173145,2016,urbano,,,1,2,0,,,,,17314501,Urbano,Central,1,1731450101,Urbano,3. Central,
173146,2016,urbano,,,1,4,1,,,,,17314602,Urbano,Central,2,1731460202,Urbano,3. Central,
173147,2016,urbano,,,1,4,0,,,,,17314701,Urbano,Central,1,1731470101,Urbano,3. Central,
173148,2016,urbano,,,1,5,0,,,,,17314801,Urbano,Central,1,1731480101,Urbano,3. Central,
173150,2016,urbano,,,1,4,0,,,,,17315001,Urbano,Central,1,1731500101,Urbano,3. Central,
173151,2016,urbano,,,1,4,0,,,,,17315101,Urbano,Central,1,1731510101,Urbano,3. Central,
173152,2016,urbano,,,1,6,0,,,,,17315201,Urbano,Central,1,1731520101,Urbano,3. Central,
173153,2016,urbano,,,1,1,0,,,,,17315301,Urbano,Central,1,1731530101,Urbano,3. Central,
173154,2016,urbano,,,1,4,0,,,,,17315401,Urbano,Central,1,1731540101,Urbano,3. Central,
173155,2016,urbano,,,1,2,0,,,,,17315501,Urbano,Central,1,1731550101,Urbano,3. Central,
173156,2016,urbano,,,1,7,0,,,,,17315601,Urbano,Central,1,1731560101,Urbano,3. Central,
173157,2016,urbano,,,1,4,0,,,,,17315701,Urbano,Central,1,1731570101,Urbano,3. Central,
173158,2016,urbano,,,1,4,0,,,,,17315801,Urbano,Central,1,1731580101,Urbano,3. Central,
173162,2016,urbano,,,1,3,0,,,,,17316201,Urbano,Central,1,1731620101,Urbano,3. Central,
173166,2016,urbano,,,1,4,0,,,,,17316601,Urbano,Central,1,1731660101,Urbano,3. Central,
173167,2016,urbano,,,1,3,0,,,,,,Urbano,Central,1,1731670101,Urbano,3. Central,
173168,2016,urbano,,,1,5,0,,,,,17316801,Urbano,Central,1,1731680101,Urbano,3. Central,
173169,2016,urbano,,,1,2,0,,,,,17316901,Urbano,Central,1,1731690101,Urbano,3. Central,
173170,2016,urbano,,,1,6,0,,,,,17317001,Urbano,Central,1,1731700101,Urbano,3. Central,
173171,2016,urbano,,,1,1,0,,,,,17317101,Urbano,Central,1,1731710101,Urbano,3. Central,
173172,2016,urbano,,,1,2,0,,,,,17317201,Urbano,Central,1,1731720101,Urbano,3. Central,
173173,2016,urbano,,,1,6,0,,,,,17317301,Urbano,Central,1,1731730101,Urbano,3. Central,
173174,2016,urbano,,,1,2,0,,,,,17317401,Urbano,Central,1,1731740101,Urbano,3. Central,
173175,2016,urbano,,,1,3,0,,,,,17317501,Urbano,Central,1,1731750101,Urbano,3. Central,
173177,2016,urbano,,,1,5,0,,,,,17317701,Urbano,Central,1,1731770101,Urbano,3. Central,
173178,2016,urbano,,,1,3,0,,,,,17317801,Urbano,Central,1,1731780101,Urbano,3. Central,
173181,2016,urbano,,,1,6,0,,,,,17318101,Urbano,Central,1,1731810101,Urbano,3. Central,
173182,2016,urbano,,,1,1,0,,,,,17318201,Urbano,Central,1,1731820101,Urbano,3. Central,
173183,2016,urbano,,,1,4,0,,,,,17318301,Urbano,Central,1,1731830101,Urbano,3. Central,
173184,2016,urbano,,,1,3,0,,,,,17318401,Urbano,Central,1,1731840101,Urbano,3. Central,
173185,2016,urbano,,,1,3,0,,,,,17318501,Urbano,Central,1,1731850101,Urbano,3. Central,
173188,2016,urbano,,,1,3,0,,,,,17318801,Urbano,Central,1,1731880101,Urbano,3. Central,
173190,2016,urbano,,,1,3,0,,,,,17319001,Urbano,Central,1,1731900101,Urbano,3. Central,
173191,2016,urbano,,,1,3,0,,,,,,Urbano,Central,1,1731910101,Urbano,3. Central,
173192,2016,urbano,,,1,3,1,,,,,17319204,Urbano,Central,4,1731920404,Urbano,3. Central,
173193,2016,urbano,,,1,4,1,,,,,17319301,Urbano,Central,2,1731930102,Urbano,3. Central,
173194,2016,urbano,,,1,2,1,,,,,17319401,Urbano,Central,2,1731940102,Urbano,3. Central,
173195,2016,urbano,,,1,8,0,,,,,17319501,Urbano,Central,1,1731950101,Urbano,3. Central,
173197,2016,urbano,,,1,3,0,,,,,17319701,Urbano,Central,1,1731970101,Urbano,3. Central,
173198,2016,urbano,,,1,9,1,,,,,17319802,Urbano,Central,2,1731980202,Urbano,3. Central,
173199,2016,urbano,,,1,3,0,,,,,17319901,Urbano,Central,1,1731990101,Urbano,3. Central,
173201,2016,urbano,,,1,3,1,,,,,17320101,Urbano,Central,2,1732010102,Urbano,3. Central,
173205,2016,urbano,,,1,10,0,,,,,17320501,Urbano,Central,1,1732050101,Urbano,3. Central,
173206,2016,urbano,,,1,6,0,,,,,17320601,Urbano,Central,1,1732060101,Urbano,3. Central,
173210,2016,urbano,,,1,11,0,,,,,17321001,Urbano,Central,1,1732100101,Urbano,3. Central,
173211,2016,urbano,,,1,9,0,,,,,17321101,Urbano,Central,1,1732110101,Urbano,3. Central,
173212,2016,urbano,,,1,2,0,,,,,17321201,Urbano,Central,1,1732120101,Urbano,3. Central,
173213,2016,urbano,,,1,3,0,,,,,17321301,Urbano,Central,1,1732130101,Urbano,3. Central,
173214,2016,urbano,,,1,4,0,,,,,17321401,Urbano,Central,1,1732140101,Urbano,3. Central,
173215,2016,urbano,,,1,4,0,,,,,17321501,Urbano,Central,1,1732150101,Urbano,3. Central,
173215,2016,urbano,,,1,3,1,,,,,17321501,Urbano,Central,6,1732150106,Urbano,3. Central,
173219,2016,urbano,,,1,5,0,,,,,17321901,Urbano,Central,1,1732190101,Urbano,3. Central,
173223,2016,urbano,,,1,1,1,,,,,17322301,Urbano,Central,2,1732230102,Urbano,3. Central,
173223,2016,urbano,,,1,4,1,,,,,17322305,Urbano,Central,5,1732230505,Urbano,3. Central,
173227,2016,urbano,,,1,4,0,,,,,17322701,Urbano,Central,1,1732270101,Urbano,3. Central,
173232,2016,urbano,,,1,3,0,,,,,17323201,Urbano,Central,1,1732320101,Urbano,3. Central,
173551,2016,urbano,,,1,4,0,,,,,17355101,Urbano,Central,1,1735510101,Urbano,3. Central,
173552,2016,urbano,,,1,6,0,,,,,17355201,Urbano,Central,1,1735520101,Urbano,3. Central,
173553,2016,urbano,,,1,5,0,,,,,17355301,Urbano,Central,1,1735530101,Urbano,3. Central,
173554,2016,urbano,,,1,2,0,,,,,17355401,Urbano,Central,1,1735540101,Urbano,3. Central,
173555,2016,urbano,,,1,9,0,,,,,17355501,Urbano,Central,1,1735550101,Urbano,3. Central,
173556,2016,urbano,,,1,3,0,,,,,17355601,Urbano,Central,1,1735560101,Urbano,3. Central,
173557,2016,urbano,,,1,3,1,,,,,17355704,Urbano,Central,4,1735570404,Urbano,3. Central,
173558,2016,urbano,,,1,3,0,,,,,17355801,Urbano,Central,1,1735580101,Urbano,3. Central,
173559,2016,urbano,,,1,3,0,,,,,17355901,Urbano,Central,1,1735590101,Urbano,3. Central,
173561,2016,urbano,,,1,2,0,,,,,17356101,Urbano,Central,1,1735610101,Urbano,3. Central,
173562,2016,urbano,,,1,5,0,,,,,17356201,Urbano,Central,1,1735620101,Urbano,3. Central,
173600,2016,urbano,,,1,16,0,,,,,17360003,Urbano,Central,1,1736000301,Urbano,3. Central,
173602,2016,urbano,,,1,8,0,,,,,17360201,Urbano,Central,1,1736020101,Urbano,3. Central,
173603,2016,urbano,,,1,2,0,,,,,17360301,Urbano,Central,1,1736030101,Urbano,3. Central,
173604,2016,urbano,,,1,7,0,,,,,17360401,Urbano,Central,1,1736040101,Urbano,3. Central,
173605,2016,urbano,,,1,9,0,,,,,17360501,Urbano,Central,1,1736050101,Urbano,3. Central,
173606,2016,urbano,,,1,3,0,,,,,17360601,Urbano,Central,1,1736060101,Urbano,3. Central,
173607,2016,urbano,,,1,3,0,,,,,17360701,Urbano,Central,1,1736070101,Urbano,3. Central,
173608,2016,urbano,,,1,3,0,,,,,17360801,Urbano,Central,1,1736080101,Urbano,3. Central,
173609,2016,urbano,,,1,1,0,,,,,17360901,Urbano,Central,1,1736090101,Urbano,3. Central,
173610,2016,urbano,,,1,4,0,,,,,17361001,Urbano,Central,1,1736100101,Urbano,3. Central,
173611,2016,urbano,,,1,2,0,,,,,17361101,Urbano,Central,1,1736110101,Urbano,3. Central,
173612,2016,urbano,,,1,2,0,,,,,17361201,Urbano,Central,1,1736120101,Urbano,3. Central,
173613,2016,urbano,,,1,4,0,,,,,17361301,Urbano,Central,1,1736130101,Urbano,3. Central,
173614,2016,urbano,,,1,2,0,,,,,17361401,Urbano,Central,1,1736140101,Urbano,3. Central,
173650,2016,urbano,,,1,2,0,,,,,17365001,Urbano,Central,1,1736500101,Urbano,3. Central,
173651,2016,urbano,,,1,5,0,,,,,17365101,Urbano,Central,1,1736510101,Urbano,3. Central,
173651,2016,urbano,,,1,4,1,,,,,17365102,Urbano,Central,2,1736510202,Urbano,3. Central,
173653,2016,urbano,,,1,5,0,,,,,17365301,Urbano,Central,1,1736530101,Urbano,3. Central,
173654,2016,urbano,,,1,10,0,,,,,17365401,Urbano,Central,1,1736540101,Urbano,3. Central,
173654,2016,urbano,,,2,5,1,,,,,17365401,Urbano,Central,8,1736540108,Urbano,3. Central,
173657,2016,urbano,,,2,4,0,,,,,17365701,Urbano,Central,1,1736570101,Urbano,3. Central,
173658,2016,urbano,,,1,4,1,,,,,17365802,Urbano,Central,2,1736580202,Urbano,3. Central,
173659,2016,urbano,,,1,3,0,,,,,17365901,Urbano,Central,1,1736590101,Urbano,3. Central,
173660,2016,urbano,,,1,2,0,,,,,17366001,Urbano,Central,1,1736600101,Urbano,3. Central,
173661,2016,urbano,,,1,2,0,,,,,17366101,Urbano,Central,1,1736610101,Urbano,3. Central,
173663,2016,urbano,,,1,5,0,,,,,17366301,Urbano,Central,1,1736630101,Urbano,3. Central,
173665,2016,urbano,,,1,4,0,,,,,17366501,Urbano,Central,1,1736650101,Urbano,3. Central,
173666,2016,urbano,,,1,6,0,,,,,17366601,Urbano,Central,1,1736660101,Urbano,3. Central,
173667,2016,urbano,,,1,3,0,,,,,17366701,Urbano,Central,1,1736670101,Urbano,3. Central,
173668,2016,urbano,,,1,3,1,,,,,17366805,Urbano,Central,5,1736680505,Urbano,3. Central,
173669,2016,urbano,,,1,4,0,,,,,17366901,Urbano,Central,1,1736690101,Urbano,3. Central,
173700,2016,urbano,,,1,7,0,,,,,17370001,Urbano,Oriental,1,1737000101,Urbano,2. Oriental,
173701,2016,urbano,,,1,1,0,,,,,17370101,Urbano,Oriental,1,1737010101,Urbano,2. Oriental,
173701,2016,urbano,,,1,6,1,,,,,17370101,Urbano,Oriental,2,1737010102,Urbano,2. Oriental,
173703,2016,urbano,,,1,2,0,,,,,17370301,Urbano,Oriental,1,1737030101,Urbano,5. Bogot???,
173704,2016,urbano,,,1,2,0,,,,,17370401,Urbano,Oriental,1,1737040101,Urbano,2. Oriental,
173707,2016,urbano,,,1,6,0,,,,,,Urbano,Oriental,1,1737070101,Urbano,5. Bogot???,
173709,2016,urbano,,,1,3,0,,,,,17370901,Urbano,Oriental,1,1737090101,Urbano,5. Bogot???,
173711,2016,urbano,,,1,4,0,,,,,17371101,Urbano,Oriental,1,1737110101,Urbano,2. Oriental,
173713,2016,urbano,,,1,4,0,,,,,17371301,Urbano,Oriental,1,1737130101,Urbano,5. Bogot???,
174001,2016,urbano,,,1,5,0,,,,,,Urbano,Bogot???,1,1740010101,Urbano,1. Atl???ntica,
174002,2016,urbano,,,1,2,1,,,,,17400202,Urbano,Bogot???,2,1740020202,Urbano,2. Oriental,
174003,2016,urbano,,,1,3,0,,,,,17400301,Urbano,Bogot???,1,1740030101,Urbano,5. Bogot???,
174003,2016,urbano,,,1,4,1,,,,,17400301,Urbano,Bogot???,6,1740030106,Urbano,5. Bogot???,
174004,2016,urbano,,,1,4,0,,,,,17400401,Urbano,Bogot???,1,1740040101,Urbano,5. Bogot???,
174006,2016,urbano,,,1,4,0,,,,,17400601,Urbano,Bogot???,1,1740060101,Urbano,5. Bogot???,
174009,2016,urbano,,,1,5,1,,,,,17400902,Urbano,Bogot???,2,1740090202,Urbano,5. Bogot???,
174015,2016,urbano,,,1,1,0,,,,,17401501,Urbano,Bogot???,1,1740150101,Urbano,5. Bogot???,
174017,2016,urbano,,,1,2,0,,,,,17401701,Urbano,Bogot???,1,1740170101,Urbano,5. Bogot???,
174017,2016,urbano,,,1,2,1,,,,,17401702,Urbano,Bogot???,2,1740170202,Urbano,5. Bogot???,
174018,2016,urbano,,,1,3,0,,,,,17401801,Urbano,Bogot???,1,1740180101,Urbano,5. Bogot???,
174026,2016,urbano,,,1,1,0,,,,,17402601,Urbano,Bogot???,1,1740260101,Urbano,5. Bogot???,
174027,2016,urbano,,,1,3,0,,,,,17402701,Urbano,Bogot???,1,1740270101,Urbano,5. Bogot???,
174035,2016,urbano,,,1,1,0,,,,,,Urbano,Bogot???,1,1740350101,Urbano,2. Oriental,
174036,2016,urbano,,,1,5,0,,,,,17403601,Urbano,Bogot???,1,1740360101,Urbano,2. Oriental,
174038,2016,urbano,,,1,3,0,,,,,17403801,Urbano,Bogot???,1,1740380101,Urbano,5. Bogot???,
174101,2016,urbano,,,1,3,0,,,,,17410101,Urbano,Central,1,1741010101,Urbano,3. Central,
174105,2016,urbano,,,1,2,0,,,,,17410501,Urbano,Central,1,1741050101,Urbano,3. Central,
174107,2016,urbano,,,1,4,0,,,,,17410701,Urbano,Central,1,1741070101,Urbano,3. Central,
174109,2016,urbano,,,1,5,0,,,,,,Urbano,Central,1,1741090101,Urbano,3. Central,
174110,2016,urbano,,,1,3,0,,,,,17411001,Urbano,Central,1,1741100101,Urbano,3. Central,
174111,2016,urbano,,,1,2,0,,,,,,Urbano,Central,1,1741110101,Urbano,3. Central,
174112,2016,urbano,,,1,6,0,,,,,17411201,Urbano,Central,1,1741120101,Urbano,3. Central,
174117,2016,urbano,,,1,4,0,,,,,17411701,Urbano,Central,1,1741170101,Urbano,3. Central,
174118,2016,urbano,,,1,4,0,,,,,,Urbano,Central,1,1741180101,Urbano,3. Central,
174119,2016,urbano,,,1,5,0,,,,,17411901,Urbano,Central,1,1741190101,Urbano,3. Central,
174120,2016,urbano,,,1,2,0,,,,,17412001,Urbano,Central,1,1741200101,Urbano,3. Central,
174121,2016,urbano,,,1,3,0,,,,,17412101,Urbano,Central,1,1741210101,Urbano,3. Central,
174123,2016,urbano,,,1,4,0,,,,,17412301,Urbano,Central,1,1741230101,Urbano,3. Central,
174126,2016,urbano,,,1,7,0,,,,,17412601,Urbano,Central,1,1741260101,Urbano,3. Central,
174128,2016,urbano,,,1,4,0,,,,,,Urbano,Central,1,1741280101,Urbano,3. Central,
174129,2016,urbano,,,1,3,0,,,,,17412901,Urbano,Central,1,1741290101,Urbano,3. Central,
174131,2016,urbano,,,1,4,0,,,,,17413101,Urbano,Central,1,1741310101,Urbano,3. Central,
174132,2016,urbano,,,1,3,0,,,,,17413201,Urbano,Central,1,1741320101,Urbano,3. Central,
174132,2016,urbano,,,1,2,1,,,,,17413205,Urbano,Central,5,1741320505,Urbano,3. Central,
174135,2016,urbano,,,1,4,0,,,,,17413501,Urbano,Central,1,1741350101,Urbano,3. Central,
174135,2016,urbano,,,1,4,1,,,,,17413501,Urbano,Central,5,1741350105,Urbano,3. Central,
174135,2016,urbano,,,1,3,1,,,,,17413501,Urbano,Central,7,1741350107,Urbano,3. Central,
174136,2016,urbano,,,1,2,0,,,,,17413601,Urbano,Central,1,1741360101,Urbano,3. Central,
174136,2016,urbano,,,1,5,1,,,,,17413601,Urbano,Central,4,1741360104,Urbano,3. Central,
174136,2016,urbano,,,1,3,1,,,,,17413601,Urbano,Central,5,1741360105,Urbano,3. Central,
174137,2016,urbano,,,1,4,0,,,,,17413701,Urbano,Central,1,1741370101,Urbano,3. Central,
174138,2016,urbano,,,1,4,0,,,,,17413801,Urbano,Central,1,1741380101,Urbano,3. Central,
174139,2016,urbano,,,1,3,0,,,,,17413901,Urbano,Central,1,1741390101,Urbano,3. Central,
174141,2016,urbano,,,1,7,0,,,,,17414101,Urbano,Central,1,1741410101,Urbano,3. Central,
174142,2016,urbano,,,1,5,0,,,,,17414201,Urbano,Central,1,1741420101,Urbano,3. Central,
174143,2016,urbano,,,1,4,0,,,,,17414301,Urbano,Central,1,1741430101,Urbano,3. Central,
174144,2016,urbano,,,1,3,0,,,,,17414401,Urbano,Central,1,1741440101,Urbano,3. Central,
174154,2016,urbano,,,1,3,0,,,,,,Urbano,Central,1,1741540101,Urbano,3. Central,
174155,2016,urbano,,,1,1,0,,,,,17415501,Urbano,Central,1,1741550101,Urbano,3. Central,
174155,2016,urbano,,,1,5,1,,,,,17415501,Urbano,Central,2,1741550102,Urbano,3. Central,
174156,2016,urbano,,,1,2,0,,,,,17415601,Urbano,Central,1,1741560101,Urbano,3. Central,
174157,2016,urbano,,,1,2,0,,,,,17415701,Urbano,Central,1,1741570101,Urbano,3. Central,
174157,2016,urbano,,,1,2,1,,,,,17415701,Urbano,Central,6,1741570106,Urbano,3. Central,
174159,2016,urbano,,,1,3,0,,,,,17415901,Urbano,Central,1,1741590101,Urbano,3. Central,
174161,2016,urbano,,,1,6,0,,,,,17416101,Urbano,Central,1,1741610101,Urbano,3. Central,
174162,2016,urbano,,,1,4,0,,,,,17416201,Urbano,Central,1,1741620101,Urbano,3. Central,
174164,2016,urbano,,,1,3,0,,,,,17416401,Urbano,Central,1,1741640101,Urbano,3. Central,
174165,2016,urbano,,,1,5,0,,,,,17416501,Urbano,Central,1,1741650101,Urbano,3. Central,
174167,2016,urbano,,,1,5,0,,,,,17416701,Urbano,Central,1,1741670101,Urbano,3. Central,
174170,2016,urbano,,,1,3,0,,,,,17417001,Urbano,Central,1,1741700101,Urbano,3. Central,
174171,2016,urbano,,,1,3,0,,,,,17417101,Urbano,Central,1,1741710101,Urbano,3. Central,
174172,2016,urbano,,,1,5,0,,,,,17417201,Urbano,Central,1,1741720101,Urbano,3. Central,
174174,2016,urbano,,,1,3,0,,,,,17417401,Urbano,Central,1,1741740101,Urbano,3. Central,
174177,2016,urbano,,,1,2,0,,,,,17417701,Urbano,Central,1,1741770101,Urbano,3. Central,
174181,2016,urbano,,,1,3,0,,,,,17418101,Urbano,Central,1,1741810101,Urbano,3. Central,
174182,2016,urbano,,,1,2,0,,,,,17418201,Urbano,Central,1,1741820101,Urbano,3. Central,
174183,2016,urbano,,,1,5,0,,,,,17418301,Urbano,Central,1,1741830101,Urbano,3. Central,
174186,2016,urbano,,,1,4,0,,,,,17418601,Urbano,Central,1,1741860101,Urbano,3. Central,
174188,2016,urbano,,,1,5,0,,,,,17418801,Urbano,Central,1,1741880101,Urbano,3. Central,
174190,2016,urbano,,,1,3,0,,,,,17419001,Urbano,Central,1,1741900101,Urbano,3. Central,
174195,2016,urbano,,,1,4,0,,,,,17419501,Urbano,Central,1,1741950101,Urbano,3. Central,
174196,2016,urbano,,,1,4,0,,,,,17419601,Urbano,Central,1,1741960101,Urbano,3. Central,
174198,2016,urbano,,,1,3,0,,,,,17419801,Urbano,Central,1,1741980101,Urbano,3. Central,
174199,2016,urbano,,,1,2,0,,,,,17419901,Urbano,Central,1,1741990101,Urbano,3. Central,
174200,2016,urbano,,,1,2,0,,,,,17420001,Urbano,Central,1,1742000101,Urbano,3. Central,
174201,2016,urbano,,,1,7,0,,,,,17420101,Urbano,Central,1,1742010101,Urbano,3. Central,
174202,2016,urbano,,,1,5,0,,,,,17420201,Urbano,Central,1,1742020101,Urbano,3. Central,
174205,2016,urbano,,,1,4,0,,,,,17420501,Urbano,Central,1,1742050101,Urbano,3. Central,
174206,2016,urbano,,,1,4,0,,,,,17420601,Urbano,Central,1,1742060101,Urbano,3. Central,
174207,2016,urbano,,,1,7,0,,,,,17420701,Urbano,Central,1,1742070101,Urbano,3. Central,
174208,2016,urbano,,,1,3,0,,,,,17420801,Urbano,Central,1,1742080101,Urbano,3. Central,
174209,2016,urbano,,,1,3,0,,,,,17420901,Urbano,Central,1,1742090101,Urbano,3. Central,
174213,2016,urbano,,,1,3,1,,,,,17421301,Urbano,Central,2,1742130102,Urbano,3. Central,
174215,2016,urbano,,,1,2,0,,,,,17421501,Urbano,Central,1,1742150101,Urbano,3. Central,
174216,2016,urbano,,,1,5,0,,,,,17421601,Urbano,Central,1,1742160101,Urbano,3. Central,
174218,2016,urbano,,,1,1,1,,,,,17421802,Urbano,Central,2,1742180202,Urbano,3. Central,
174219,2016,urbano,,,1,3,0,,,,,17421901,Urbano,Central,1,1742190101,Urbano,3. Central,
174222,2016,urbano,,,1,2,0,,,,,17422201,Urbano,Central,1,1742220101,Urbano,3. Central,
174223,2016,urbano,,,1,3,0,,,,,17422301,Urbano,Central,1,1742230101,Urbano,3. Central,
174224,2016,urbano,,,1,4,0,,,,,17422401,Urbano,Central,1,1742240101,Urbano,3. Central,
174225,2016,urbano,,,1,5,0,,,,,17422501,Urbano,Central,1,1742250101,Urbano,3. Central,
174226,2016,urbano,,,1,3,0,,,,,17422601,Urbano,Central,1,1742260101,Urbano,3. Central,
174228,2016,urbano,,,1,7,0,,,,,17422801,Urbano,Central,1,1742280101,Urbano,3. Central,
174229,2016,urbano,,,1,3,0,,,,,17422901,Urbano,Central,1,1742290101,Urbano,3. Central,
174231,2016,urbano,,,1,2,0,,,,,,Urbano,Central,1,1742310101,Urbano,3. Central,
174232,2016,urbano,,,1,4,0,,,,,17423201,Urbano,Central,1,1742320101,Urbano,3. Central,
174232,2016,urbano,,,1,4,1,,,,,,Urbano,Central,2,1742320202,Urbano,3. Central,
174233,2016,urbano,,,1,4,0,,,,,17423301,Urbano,Central,1,1742330101,Urbano,3. Central,
174235,2016,urbano,,,1,3,0,,,,,17423501,Urbano,Central,1,1742350101,Urbano,3. Central,
174550,2016,urbano,,,1,3,0,,,,,17455001,Urbano,Central,1,1745500101,Urbano,3. Central,
174551,2016,urbano,,,1,4,0,,,,,17455101,Urbano,Central,1,1745510101,Urbano,3. Central,
174552,2016,urbano,,,1,2,0,,,,,17455201,Urbano,Central,1,1745520101,Urbano,3. Central,
174553,2016,urbano,,,1,3,0,,,,,17455301,Urbano,Central,1,1745530101,Urbano,3. Central,
174554,2016,urbano,,,1,3,0,,,,,17455401,Urbano,Central,1,1745540101,Urbano,3. Central,
174558,2016,urbano,,,1,1,0,,,,,17455801,Urbano,Central,1,1745580101,Urbano,3. Central,
174560,2016,urbano,,,1,1,0,,,,,17456001,Urbano,Central,1,1745600101,Urbano,3. Central,
174560,2016,urbano,,,1,4,1,,,,,17456005,Urbano,Central,5,1745600505,Urbano,3. Central,
174561,2016,urbano,,,1,3,0,,,,,17456101,Urbano,Central,1,1745610101,Urbano,3. Central,
174562,2016,urbano,,,1,5,0,,,,,17456201,Urbano,Central,1,1745620101,Urbano,3. Central,
174563,2016,urbano,,,1,2,0,,,,,17456301,Urbano,Central,1,1745630101,Urbano,3. Central,
174564,2016,urbano,,,1,3,0,,,,,17456401,Urbano,Central,1,1745640101,Urbano,3. Central,
174600,2016,urbano,,,1,2,0,,,,,,Urbano,Central,1,1746000101,Urbano,3. Central,
174600,2016,urbano,,,1,2,1,,,,,,Urbano,Central,4,1746000104,Urbano,3. Central,
174601,2016,urbano,,,1,4,0,,,,,17460101,Urbano,Central,1,1746010101,Urbano,3. Central,
174602,2016,urbano,,,1,4,1,,,,,17460202,Urbano,Central,2,1746020202,Urbano,3. Central,
174603,2016,urbano,,,1,4,0,,,,,17460301,Urbano,Central,1,1746030101,Urbano,3. Central,
174604,2016,urbano,,,1,5,0,,,,,17460401,Urbano,Central,1,1746040101,Urbano,3. Central,
174605,2016,urbano,,,1,4,0,,,,,17460501,Urbano,Central,1,1746050101,Urbano,3. Central,
174606,2016,urbano,,,1,4,0,,,,,17460601,Urbano,Central,1,1746060101,Urbano,3. Central,
174608,2016,urbano,,,1,2,0,,,,,17460801,Urbano,Central,1,1746080101,Urbano,3. Central,
